AgenteCausale,DescrAgenteCausale,Gruppo,DescrGruppo,GrandeGruppo,DescrGrandeGruppo,,
32040032,Virus dell'encefalite Californiana,2,VIRUS,4,AGENTI BIOLOGICI,,
32042099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32050011,Norwalk - virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32080073,Virus della dengue tipi  1-4,2,VIRUS,4,AGENTI BIOLOGICI,,
32080183,Virus della Valle del Nilo,2,VIRUS,4,AGENTI BIOLOGICI,,
32080193,Febbre gialla,2,VIRUS,4,AGENTI BIOLOGICI,,
32110022,Virus influensale tipo B,2,VIRUS,4,AGENTI BIOLOGICI,,
32110032,Virus influensale tipo C,2,VIRUS,4,AGENTI BIOLOGICI,,
32110052,Orthomyxoviridae trasmesso dalle zecche: VirusThogoto,2,VIRUS,4,AGENTI BIOLOGICI,,
32120032,Papillomavirus dell'uomo,2,VIRUS,4,AGENTI BIOLOGICI,,
32150032,Virus Coxsackie,,,,,,
32160032,Elerphantpox virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160063,onkeypox Virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160082,Rabbipox Virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160132,Yatapox Virus (Tana e Yaba ),2,VIRUS,4,AGENTI BIOLOGICI,,
32180099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32201082,Virus Onyong-nyong,2,VIRUS,4,AGENTI BIOLOGICI,,
32201092,Virus del fiume Ross,2,VIRUS,4,AGENTI BIOLOGICI,,
32201133,Encefalomielite equina dell'America dell'Ovest,2,VIRUS,4,AGENTI BIOLOGICI,,
32202099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32220023,Virus apeu,2,VIRUS,4,AGENTI BIOLOGICI,,
32220043,Virus difasico da febbre da latte,2,VIRUS,4,AGENTI BIOLOGICI,,
32220053,Virus marituba,2,VIRUS,4,AGENTI BIOLOGICI,,
32220173,Virus Batai,2,VIRUS,4,AGENTI BIOLOGICI,,
33030012,Angiostrongylus cantonensis,3,PARASSITI,4,AGENTI BIOLOGICI,,
33040099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33050012,Babesia divergens,3,PARASSITI,4,AGENTI BIOLOGICI,,
33050022,Babesia microti,3,PARASSITI,4,AGENTI BIOLOGICI,,
33100012,Cryptosporidium muris,3,PARASSITI,4,AGENTI BIOLOGICI,,
33100032,Cryptosporidium spp.,3,PARASSITI,4,AGENTI BIOLOGICI,,
33150012,Entamoeba histolytica,ND,Ancora da determinare,ND,Ancora da determinare,,
33190082,Leishmania spp.,ND,Ancora da determinare,ND,Ancora da determinare,,
33210099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33260012,Paragonimus westermani,ND,Ancora da determinare,ND,Ancora da determinare,,
33270013,Plasmodium  falciparum,ND,Ancora da determinare,ND,Ancora da determinare,,
33360022,Trypanosoma brucei gambiense,3,PARASSITI,4,AGENTI BIOLOGICI,,
33360099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
34130013,Paracoccidioides brasiliensis,4,FUNGHI,4,AGENTI BIOLOGICI,,
34160022,Trichophyton spp.,4,FUNGHI,4,AGENTI BIOLOGICI,,
34200012,Aureobasidium,4,FUNGHI,4,AGENTI BIOLOGICI,,
34260012,Trichoderma,4,FUNGHI,4,AGENTI BIOLOGICI,,
35010004,Nocciolo,5,PIANTE,4,AGENTI BIOLOGICI,,
35030109,Seneclone,5,PIANTE,4,AGENTI BIOLOGICI,,
35030204,Asparago,5,PIANTE,4,AGENTI BIOLOGICI,,
35030301,Ranunculacee,5,PIANTE,4,AGENTI BIOLOGICI,,
35040101,Chlorinella,5,PIANTE,4,AGENTI BIOLOGICI,,
35040299,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
35050001,Licheni,5,PIANTE,4,AGENTI BIOLOGICI,,
36030110,Olio di chenopodio,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030111,Olio di pino,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030114,Pinene,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030117,Limonene,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030199,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030205,Urusciolo,,,,,,
36040101,Aconitina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040112,Muscarina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040113,Pellettierina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040502,Scillarena,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040510,Rus toxicodendron,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040599,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050005,Capsico,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050007,Nux vomica,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050009,Harmine,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050014,Balsamo peruviano,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050015,Resina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060001,Legni tropicali non specificati,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060008,Legno di tek,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060017,Bambù                                                                                               ,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36070005,Soia,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080003,Iuta,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100102,Carota,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100105,Rafano,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100211,Vaniglia,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100304,Uva,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36120003,Tè                                                                                                  ,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
37010411,Psychodidae,7,ANIMALI,,,,
37010501,Aedes,7,ANIMALI,,,,
37010599,altro,7,ANIMALI,,,,
37010601,Larve di emitteri,7,ANIMALI,,,,
37010703,Larve di eterotteri,7,ANIMALI,,,,
37010802,Pulex irritans,7,ANIMALI,,,,
37011106,Dermanyssus,7,ANIMALI,,,,
37011111,Sarcoptes,7,ANIMALI,,,,
37011202,Argasidae,7,ANIMALI,,,,
37011209,Ornithodoros,7,ANIMALI,,,,
37011301,Ragni,7,ANIMALI,,,,
37011302,Latrodectus mactans,7,ANIMALI,,,,
37020099,altro,7,ANIMALI,,,,
40100004,Posizione curva: per troppo tempo/troppo frequentemente,1,POSIZIONI DA LAVORO,5,FATTORI FISIOLOGICI,,
40200003,Tirare o spingere con una parte del corpo con movimenti ripetitivi,2,LAVORO RIPETITIVO,5,FATTORI FISIOLOGICI,,
40300003,Tirare o spingere con una parte del corpo con movimenti molto veloci,3,LAVORO VELOCE,5,FATTORI FISIOLOGICI,,
40400005,Alzare le braccia,4,MOVIMENTI DIVERSI,5,FATTORI FISIOLOGICI,,
40400007,Movimenti asimmetrici (solo una parte del corpo esegue un compito per un lungo periodo),4,MOVIMENTI DIVERSI,5,FATTORI FISIOLOGICI,,
50100003,Distribuzione del lavoro irregolare,1,RITMO DI LAVORO,6,FATTORI PSICOLOGICI,,
50200004,Servizio su richiesta (12 ore),2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50300099,Altre forme,3,FORME  DI  SALARIO,6,FATTORI PSICOLOGICI,,
50500005,Lavoro di responsabilità                                                                            ,5,TIPO (QUALIT·) DEL LAVORO,6,FATTORI PSICOLOGICI,,
50600099,Altro,6,CONDIZIONAMENTO SUL LAVORO,6,FATTORI PSICOLOGICI,,
50700006,Nessuno o limitato contatto con la famiglia durante il lavoro,7,CONTATTI SOCIALI,6,FATTORI PSICOLOGICI,,
50700099,Altro,7,CONTATTI SOCIALI,6,FATTORI PSICOLOGICI,,
50800007,Riconoscimento del lavoro,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50900003,Rischio di danni al prodotto,9,RISCHI,6,FATTORI PSICOLOGICI,,
51000001,Minaccia di violenza,10,ESPERIENZE TRAUMATICHE (PAURA,,,,
60110103,Calcestruzzo,1,POLVERI,7,FATTORI,,
60110202,Acciaio o ghisa,1,POLVERI,7,FATTORI,,
60401004,Elettronico (stagno + piombo + resina),4,FUMI,7,FATTORI,,
12541201,Nitrocloroformio (cloruro di nitrometile) (it),3,ALCOLI,,,,
12543107,Trinitrofenolo (acido picrico),3,ALCOLI,,,,
12543108,Nitrocresoli,3,ALCOLI,,,,
12543114,Dinitrotoluolo (De),3,ALCOLI,,,,
12543116,Nitrotoluolo,3,ALCOLI,,,,
12543202,Dinitroclorobenzene (it),3,ALCOLI,,,,
12551001,Fenilidrazina,3,ALCOLI,,,,
12552001,Diazometano,3,ALCOLI,,,,
12552002,Diazoacetato di etile,3,ALCOLI,,,,
12560010,Dibenzoilperossido,3,ALCOLI,,,,
12570099,altro,3,ALCOLI,,,,
20120003,Altre vibrazioni meccaniche,1,VIBRAZIONI,3,AGENTI FISICI                                                                                       ,,
20810002,Raggi X,8,RAGGI,3,AGENTI FISICI                                                                                       ,,
20820001,Luce visibile,8,RAGGI,3,AGENTI FISICI                                                                                       ,,
20820099,Altri,8,RAGGI,3,AGENTI FISICI                                                                                       ,,
31003012,Actinomyces gerencseriae,1,BATTERI,4,AGENTI BIOLOGICI,,
31007099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31008032,Bordetella pertussis,1,BATTERI,4,AGENTI BIOLOGICI,,
31009999,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31010043,Brucella suis,1,BATTERI,4,AGENTI BIOLOGICI,,
31011032,Campylobacter spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31013022,Chlamydia trachomatis,1,BATTERI,4,AGENTI BIOLOGICI,,
31013033,Chlamydia psittaci (ceppi aviari ),1,BATTERI,4,AGENTI BIOLOGICI,,
31013042,Chlamydia psittaci (ceppi non aviari),1,BATTERI,4,AGENTI BIOLOGICI,,
31014022,Clostridium perfringens,1,BATTERI,4,AGENTI BIOLOGICI,,
31015012,Corynebacterium diphftheriae,1,BATTERI,4,AGENTI BIOLOGICI,,
31015022,Corynebacterium minutissimum,1,BATTERI,4,AGENTI BIOLOGICI,,
31017099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31021099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31023012,Escherichia coli (ad eccezione dei ceppi non patogeni),1,BATTERI,4,AGENTI BIOLOGICI,,
31035099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31036062,Mycobacterium kansaii,1,BATTERI,4,AGENTI BIOLOGICI,,
31036172,Mycobacterium xenopi,1,BATTERI,4,AGENTI BIOLOGICI,,
31038022,Neisseria meningitidis,1,BATTERI,4,AGENTI BIOLOGICI,,
31041012,Peptostreptococcus anaerobius,1,BATTERI,4,AGENTI BIOLOGICI,,
31041099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31047013,Pseudomonas aeruginosa,1,BATTERI,4,AGENTI BIOLOGICI,,
31051012,Salmonella arizonae,1,BATTERI,4,AGENTI BIOLOGICI,,
31052012,Serpulina spp.,ND,Ancora da determinare,ND,Ancora da determinare,,
31064000,Cellulomonas,1,BATTERI,4,AGENTI BIOLOGICI,,
31066000,Chromobacterium,1,BATTERI,4,AGENTI BIOLOGICI,,
31072000,Dermatophilus,1,BATTERI,4,AGENTI BIOLOGICI,,
31083000,Kingella,1,BATTERI,4,AGENTI BIOLOGICI,,
31095000,Levinea,1,BATTERI,4,AGENTI BIOLOGICI,,
31102000,Mitsuokella,1,BATTERI,4,AGENTI BIOLOGICI,,
31111000,Oerskovia,1,BATTERI,4,AGENTI BIOLOGICI,,
31119000,Pragia,1,BATTERI,4,AGENTI BIOLOGICI,,
31128000,Sebaldella,1,BATTERI,4,AGENTI BIOLOGICI,,
31133000,Sphingobacterium,1,BATTERI,4,AGENTI BIOLOGICI,,
32080143,Rocio,2,VIRUS,4,AGENTI BIOLOGICI,,
32090099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32110012,Virus influensale tipo A,2,VIRUS,4,AGENTI BIOLOGICI,,
32110042,Orthomyxoviridae trasmesso dalle zecche: Virus Dhori,2,VIRUS,4,AGENTI BIOLOGICI,,
32110099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32130022,Virus degli orecchioni,2,VIRUS,4,AGENTI BIOLOGICI,,
32130099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32150052,Virus dell'epatite A (enterovirus dell'uomo tipo 72),2,VIRUS,4,AGENTI BIOLOGICI,,
32160012,Buffalopox virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160022,Cowpox virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160072,Orf  virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32180043,Virus SIV,2,VIRUS,4,AGENTI BIOLOGICI,,
32201102,Virus della foresta di Semliki,2,VIRUS,4,AGENTI BIOLOGICI,,
32220153,Virus Wyeomyia,2,VIRUS,4,AGENTI BIOLOGICI,,
32230013,Agente dello Creutzfeldt-Jakob,2,VIRUS,4,AGENTI BIOLOGICI,,
32230033,Agente Kuru,2,VIRUS,4,AGENTI BIOLOGICI,,
33010012,Acanthamoeba castellanii,3,PARASSITI,4,AGENTI BIOLOGICI,,
33020012,Ancylostoma duodenale,3,PARASSITI,4,AGENTI BIOLOGICI,,
33030099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33060099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33080012,Capillaria philippinensis,3,PARASSITI,4,AGENTI BIOLOGICI,,
33110099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33120099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33150099,altro,ND,Ancora da determinare,ND,Ancora da determinare,,
33160012,Fasciola gigantica,ND,Ancora da determinare,ND,Ancora da determinare,,
33270032,Plasmodium spp. (uomo e scimmia),ND,Ancora da determinare,ND,Ancora da determinare,,
33290099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33300022,Strongyloides spp.,3,PARASSITI,4,AGENTI BIOLOGICI,,
33310099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33330032,Toxoplasma gondii,3,PARASSITI,4,AGENTI BIOLOGICI,,
33360033,Trypanosoma brucei rhodesiense,3,PARASSITI,4,AGENTI BIOLOGICI,,
33380012,Trematodes,3,PARASSITI,4,AGENTI BIOLOGICI,,
34010012,Aspergillus fumigatus,4,FUNGHI,4,AGENTI BIOLOGICI,,
34050012,Cryptococcus neoformans var neoformans(Filobasidiella neoformans var,,,,,,
34150012,Sporothrix schenckii,4,FUNGHI,4,AGENTI BIOLOGICI,,
34210012,Basidiomycetes,4,FUNGHI,4,AGENTI BIOLOGICI,,
34220012,Botryomyces,4,FUNGHI,4,AGENTI BIOLOGICI,,
34250012,Sporobolomyces,4,FUNGHI,4,AGENTI BIOLOGICI,,
35010002,Ontano,5,PIANTE,4,AGENTI BIOLOGICI,,
35020001,Festuca,5,PIANTE,4,AGENTI BIOLOGICI,,
35030102,Carciofo,5,PIANTE,4,AGENTI BIOLOGICI,,
35030104,Camomilla,5,PIANTE,4,AGENTI BIOLOGICI,,
35030108,Tagete,5,PIANTE,4,AGENTI BIOLOGICI,,
35030399,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
35030402,Carota,5,PIANTE,4,AGENTI BIOLOGICI,,
35030699,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
35030907,Giacinto,5,PIANTE,4,AGENTI BIOLOGICI,,
36010001,Polini.,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030118,Terpene,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030202,Bomeolo,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030299,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030399,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040106,Cevadina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040115,Yohimbina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040402,Abrina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040503,Scilliroside,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040605,Nomicotina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040606,Eudermol,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040609,Alettrina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060011,Legno di ginepro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36070099,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080001,Bagasse,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36090202,Oli e grassi da friggere,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36090301,Sostanze coloranti per alimenti,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100107,Rabarbaro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100203,Zenzero,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36120001,Caffè                                                                                               ,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
37010305,Formica,7,ANIMALI,,,,
37010403,Muscidae,7,ANIMALI,,,,
37010409,Simuliidae,7,ANIMALI,,,,
37010410,Ceratopogonidae,7,ANIMALI,,,,
37010702,Triatomidae,7,ANIMALI,,,,
37010799,altro,7,ANIMALI,,,,
37010800,Pulci,7,ANIMALI,,,,
37011113,Dermatophgoydes pteronyssinus,7,ANIMALI,,,,
37020009,Scarti provenienti da fibre organiche di origine animale,7,ANIMALI,,,,
40500003,Trasporto di un carico con una parte del corpo (squilibrio),5,TRASPORTI DI CARICHI,5,FATTORI FISIOLOGICI,,
40600003,Sollevamento di carichi pesanti con una parte del corpo (squilibrio),6,SOLLEVAMENTO DI UN CARICO,5,FATTORI FISIOLOGICI,,
50200002,Lavoro notturno,2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50400005,Lavoro con richieste e quantità di lavoro irregolari                                                ,4,TIPO (QUANTIT·)  DI LAVORO,6,FATTORI PSICOLOGICI,,
50700004,Lavoro da solo,7,CONTATTI SOCIALI,6,FATTORI PSICOLOGICI,,
50800002,Problemi relativi alle relazioni con i superiori,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50800008,Mancato riconoscimento del lavoro,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50800099,Altro,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
60110101,Cemento (alluminosilicato di calcio),1,POLVERI,7,FATTORI,,
60110407,Caolino,1,POLVERI,7,FATTORI,,
60110899,altri,1,POLVERI,7,FATTORI,,
60120301,Fuliggine,1,POLVERI,7,FATTORI,,
60200007,Scarto di fibre inorganiche,2,FIBRE,7,FATTORI,,
60301201,Protossido d'azoto,3,GAS,7,FATTORI,,
60302001,Diesel,3,GAS,7,FATTORI,,
60302002,Benzina,3,GAS,7,FATTORI,,
60504001,Scarto di liquidi inorganici,5,VAPORI O LIQUIDI,7,FATTORI,,
60601099,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60602101,Pitture,,,,,,
60602103,Pitture,,,,,,
60602105,Pitture,,,,,,
60602108,Pitture,,,,,,
60602202,Pitture,,,,,,
60602204,Pitture,,,,,,
60603001,Adesivi,,,,,,
60603002,Adesivi,,,,,,
60604007,Resine poliestere,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60604010,Resine poliviniliche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605103,Termoplastiche poliacriliche o polimetacriliche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605110,Termoplastiche polistireniche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605113,Termoplastiche poliviniliche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605199,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607011,Coloranti diretti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607017,Coloranti idrochetonici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607018,Coloranti indamminici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607020,Coloranti al triarilmetano,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607026,Nitrocoloranti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607030,Coloranti reagenti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607034,Coloranti allo zolfo,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607038,Scarto di coloranti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607099,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60608001,Pigmenti organici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60610102,Gas-olio (GPL),6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60610105,Olio combustibile pesante,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60611202,Oli e grassi di lubrificazione al silicio,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60612009,Scarto di prodotti neri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60613002,Cere,,,,,,
60614001,Antibiotici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614004,Antiallergici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614005,Antidoti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614013,Farmaci usati in endocrinologia e contraccettivi,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614099,altri,ND,Ancora da determinare,ND,Ancora da determinare,,
60615003,Composti chimici mutagenici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60615007,Scarto di prodotti usati in laboratorio,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60616003,Scarto di prodotti fotografici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60617002,Bagno salino induritore,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60617099,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
12431706,Ortoformiato trietilico,3,ALCOLI,,,,
12433099,altro,3,ALCOLI,,,,
12434299,altro,3,ALCOLI,,,,
12434301,Ftalato dimetilico (DMP),3,ALCOLI,,,,
12434303,Ftalato dibetilico (DBP),3,ALCOLI,,,,
12434399,altro,3,ALCOLI,,,,
12442002,Dietilsolfato,3,ALCOLI,,,,
12443003,Dinitrato di etilene,3,ALCOLI,,,,
12443099,altro,3,ALCOLI,,,,
12445001,Borati,3,ALCOLI,,,,
12446004,Tiocarbammati e ditiocarbammati organici o inorganici sostituiti,3,ALCOLI,,,,
12451002,Clorosolfonato di etile,3,ALCOLI,,,,
12492001,P-toluenesolfoammide,3,ALCOLI,,,,
12501004,Cloruro di cloroacetile,3,ALCOLI,,,,
12521012,Adiponitrile,3,ALCOLI,,,,
12521022,Acido cianoacetico,3,ALCOLI,,,,
12521028,Ortoftalodinitrile (it),3,ALCOLI,,,,
12522004,Diisocianato di isofrone,,,,,,
12522099,altro,3,ALCOLI,,,,
12523002,Clorurato,3,ALCOLI,,,,
12523099,altro,3,ALCOLI,,,,
12531302,Dietanolammina,3,ALCOLI,,,,
12532601,Derivati alogenati di ammine alicicliche,3,ALCOLI,,,,
12533103,Dietilanilina,3,ALCOLI,,,,
12533105,Xilidine,3,ALCOLI,,,,
12533106,Difenilammina,3,ALCOLI,,,,
12533402,Tetril-n-metil-n-2,,,,,,
12533503,N-metil-n-nitroso-p-toluene solfoammide,3,ALCOLI,,,,
12533601,Cloranilina,3,ALCOLI,,,,
12533603,4,,,,,,
12533701,Solfato di anilina (it),3,ALCOLI,,,,
12533799,altro,3,ALCOLI,,,,
12534201,Sali di ammine eterocicliche,3,ALCOLI,,,,
12535003,N-etil-n(-nitro-n-nitrosoguanidina,3,ALCOLI,,,,
12541299,altro,3,ALCOLI,,,,
12552003,Sali di diazonio,3,ALCOLI,,,,
12590001,Solfolano,3,ALCOLI,,,,
20111001,Rumore (continuo,,,,,,
20200001,Caldo (caldo ambientale o caldo radiante),2,AMBIENTE TERMICO,3,AGENTI FISICI                                                                                       ,,
20200002,Freddo (freddo ambientale o freddo radiante),2,AMBIENTE TERMICO,3,AGENTI FISICI                                                                                       ,,
20200003,Variazione di temperatura,2,AMBIENTE TERMICO,3,AGENTI FISICI                                                                                       ,,
20300003,Pressione causata da esplosioni,3,PRESSIONE/ VUOTO,3,AGENTI FISICI                                                                                       ,,
20300099,Altro,3,PRESSIONE/ VUOTO,3,AGENTI FISICI                                                                                       ,,
20700001,Scarso contrasto di luce,7,ILLUMINAZIONE,3,AGENTI FISICI                                                                                       ,,
20700002,Luce diretta,7,ILLUMINAZIONE,3,AGENTI FISICI                                                                                       ,,
20810003,Radioattività ((,,,,,,
20810099,Altri,8,RAGGI,3,AGENTI FISICI                                                                                       ,,
20820006,Laser,8,RAGGI,3,AGENTI FISICI                                                                                       ,,
31002022,Actinomadura pelletieri,1,BATTERI,4,AGENTI BIOLOGICI,,
31003022,Actinomyces israelii,1,BATTERI,4,AGENTI BIOLOGICI,,
31003032,Actinomyces pyogenes (corynebacterium pyogenes),1,BATTERI,4,AGENTI BIOLOGICI,,
31005013,Bacillus anthracis,1,BATTERI,4,AGENTI BIOLOGICI,,
31005099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31006099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31007012,Bartonella bacilliformis,1,BATTERI,4,AGENTI BIOLOGICI,,
31008022,Bordetella parapertussis,1,BATTERI,4,AGENTI BIOLOGICI,,
31009012,Borrelia burgdoferi,1,BATTERI,4,AGENTI BIOLOGICI,,
31013012,Chlamydia pneumoniae,1,BATTERI,4,AGENTI BIOLOGICI,,
31017012,Edwardsiella tarda,1,BATTERI,4,AGENTI BIOLOGICI,,
31018012,Erlichia sennetsu (Rickettsia sennetsu),1,BATTERI,4,AGENTI BIOLOGICI,,
31018022,Ehrlichia spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31019099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31025012,Fluoribacter bozemanii (legionella bozemanii),1,BATTERI,4,AGENTI BIOLOGICI,,
31027099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31030099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
